CN_BLLING_PARTY_CODE,PARTY_NAME,CN_CN_NO,BKG_Date,BKG_Zone,BKG_State,BKG_Branch,CN_SOURCE_BRANCH_CODE,DLY_Zone,DLY_State,DLY_Branch_Name,DLY_Code,Consignor_Code,CNR_NAME,CEE_NAME,CONSIGNEE_CODE,EDD_Date,Reached At Destination,Out For Delivery Date,DLY_Date,MIN_POD_OR_DDR_DATE,No_of_Pkg,Actual_Wt,Charged_Wt,TPTR_Mode,DEL_POINT,FRIGHT_MODE,LOAD_TYPE,Freight Amount,ODA_FLAG,Appointment_Flag,Appointment_Date,MNTH,ONTIME_ARVL,DLVD_WITHOUT_TOKEN,CN_Current_Status,NDR_Remark,DELIVERY_STATUS,TAT_MISSING,BUSINESS_TYPE,TAT_DAYS,RETAIL_TAT_DAYS,OPS_TAT,KOM_NAME,KOM_ID,EDD_Diff_Day,CN_CURRENT_BRANCH,CN_CURRENT_BRANCH_NAME,NO_OF_ATTEMPTS,PICKUP_CHLN_DATE,DELEVERY_TYPE,BILL_DATE
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,SOUTH-II,KERALA,COCHIN-KERLA,3003,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,108376,"3/11/2025, 12:00 AM","2/11/2025, 5:30 PM","3/11/2025, 10:16 AM","3/11/2025, 12:00 AM","5/11/2025, 12:00 AM",28,223,223,SURFACE,DOOR,TBB(T.P),PART-LOAD,4036.2,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,7,0,7,BRIJESH(19048),19048,56,3003,COCHIN-KERLA,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,SURAT-GUJARAT,402,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED SURAT,175990,"2/11/2025, 12:00 AM","1/11/2025, 11:55 AM","3/11/2025, 10:15 AM","3/11/2025, 12:00 AM","4/11/2025, 12:00 AM",4,35,35,SURFACE,DOOR,TBB(T.P),PART-LOAD,685.14,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,402,SURAT-GUJARAT,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,SURAT-GUJARAT,402,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED SURAT,175990,"2/11/2025, 12:00 AM","1/11/2025, 11:55 AM","3/11/2025, 10:47 AM","3/11/2025, 12:00 AM","3/11/2025, 12:00 AM",3,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,620.48,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,402,SURAT-GUJARAT,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,HIMACHAL PRADESH,AMB UNA-HIMACHAL PRADESH,1108,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,86307,"1/11/2025, 12:00 AM","30/10/2025, 5:28 PM","30/10/2025, 9:15 PM","30/10/2025, 12:00 AM","4/11/2025, 12:00 AM",5,41,41,SURFACE,DOOR,TBB(T.P),PART-LOAD,1411.32,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1108,AMB UNA-HIMACHAL PRADESH,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,HIMACHAL PRADESH,SUNDERNAGAR,1115,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - SUNDER NAGAR,108541,"1/11/2025, 12:00 AM","30/10/2025, 2:17 PM","2/11/2025, 6:53 PM","2/11/2025, 6:53 PM","22/11/2025, 12:00 AM",4,38,38,SURFACE,DOOR,TBB(T.P),PART-LOAD,1389.11,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1115,SUNDERNAGAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SAMBHA-JAMMU KASHMIR,1911,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,956763,"1/11/2025, 12:00 AM","31/10/2025, 3:07 PM","1/11/2025, 1:53 PM","1/11/2025, 12:00 AM","1/11/2025, 12:00 AM",2,15,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,447.54,N,N,,Oct,Y,N,Delivered,Address Incomplete / Wrong,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1911,SAMBHA-JAMMU KASHMIR,0,"28/10/2025, 11:13 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,UDHAMPUR,1922,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,280729,"1/11/2025, 12:00 AM","2/11/2025, 7:17 AM","2/11/2025, 1:04 PM","2/11/2025, 12:00 AM","4/11/2025, 12:00 AM",8,81,81,SURFACE,DOOR,TBB(T.P),PART-LOAD,1062.04,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1922,UDHAMPUR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MADHYA PRADESH,INDORE-MADHYA PRADESH,3501,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,106736,"2/11/2025, 12:00 AM","2/11/2025, 12:57 AM","3/11/2025, 3:19 AM","3/11/2025, 12:00 AM","6/11/2025, 12:00 AM",3,33,33,SURFACE,DOOR,TBB(T.P),PART-LOAD,659.96,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,3501,INDORE-MADHYA PRADESH,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,AIRPORT - PUNE - MAHARASTRA,2805,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED KHARADI ONLINE PUNE,483219,"2/11/2025, 12:00 AM","4/11/2025, 2:46 PM","5/11/2025, 10:29 AM","5/11/2025, 12:00 AM","12/11/2025, 12:00 AM",10,97,97,SURFACE,DOOR,TBB(T.P),PART-LOAD,1450,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,2801,WAGHOLI - MAHARASTRA,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,PATNA - BIHAR,4002,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,203535,"2/11/2025, 12:00 AM","31/10/2025, 6:27 PM","1/11/2025, 1:04 PM","1/11/2025, 12:00 AM","8/11/2025, 12:00 AM",2,15,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,1266.52,N,N,,Oct,Y,N,Delivered,ODA Delivery,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4002,PATNA - BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,JAMNAGAR-GUJARAT,305,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD JAMNAGAR,880081,"2/11/2025, 12:00 AM","1/11/2025, 8:47 AM","2/11/2025, 2:53 PM","2/11/2025, 12:00 AM","4/11/2025, 12:00 AM",4,31,31,SURFACE,DOOR,TBB(T.P),PART-LOAD,632.69,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,305,JAMNAGAR-GUJARAT,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,MAKKARPURA BARODA-GUJARAT,602,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,196957,"2/11/2025, 12:00 AM","30/10/2025, 6:37 PM","31/10/2025, 10:20 AM","31/10/2025, 12:00 AM","1/11/2025, 12:00 AM",5,46,46,SURFACE,DOOR,TBB(T.P),PART-LOAD,817.71,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,601,BARODA-GUJARAT,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,BARODA-GUJARAT,601,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,343442,"2/11/2025, 12:00 AM","30/10/2025, 6:37 PM","31/10/2025, 9:16 PM","31/10/2025, 9:16 PM","3/11/2025, 12:00 AM",3,25,25,SURFACE,DOOR,TBB(T.P),PART-LOAD,559,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,601,BARODA-GUJARAT,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,HIMACHAL PRADESH,AMB UNA-HIMACHAL PRADESH,1108,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED UNA,108386,"1/11/2025, 12:00 AM","30/10/2025, 3:44 PM","1/11/2025, 10:58 AM","1/11/2025, 12:00 AM","1/11/2025, 12:00 AM",2,20,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,451.6,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,105,MEHATPUR-HIMACHAL PRADESH,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD MAGAM,307479,"1/11/2025, 12:00 AM","3/11/2025, 10:27 AM","3/11/2025, 4:46 PM","3/11/2025, 12:00 AM","1/12/2025, 12:00 AM",8,77,77,SURFACE,DOOR,TBB(T.P),PART-LOAD,1948.55,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,TATHWADE - MAHARASTRA,2817,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - AHMEDNAGAR ONLINE  STORE CODE 1422,445166,"2/11/2025, 12:00 AM","8/11/2025, 10:07 PM","11/11/2025, 4:21 PM","11/11/2025, 12:00 AM","12/11/2025, 12:00 AM",4,32,32,SURFACE,DOOR,TBB(T.P),PART-LOAD,644.73,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,351,AHMEDNAGAR-MAHARASTRA,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,79512,"1/11/2025, 12:00 AM","31/10/2025, 1:17 PM","2/11/2025, 7:01 PM","2/11/2025, 12:00 AM","4/11/2025, 12:00 AM",5,85,85,SURFACE,DOOR,TBB(T.P),PART-LOAD,1145.77,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1905,JAMMU-JAMMU  KASHMIR,0,"27/10/2025, 11:51 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-I,RAJASTHAN,KESHWANA RAJASTHAN,1721,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD PAOTA ONLINE,192001,"1/11/2025, 12:00 AM","29/10/2025, 6:57 AM","29/10/2025, 12:41 PM","29/10/2025, 12:00 AM","30/10/2025, 12:00 AM",41,697,697,SURFACE,DOOR,TBB(T.P),PART-LOAD,7210.23,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1721,KESHWANA RAJASTHAN,0,"27/10/2025, 11:51 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,UTTARAKHAND,SITARGANJ-UTTRAKHAND,3304,839324,REDTAPE LIMITED  UNNAO ,REDTAPE ,884199,"1/11/2025, 12:00 AM","4/11/2025, 3:23 PM","6/11/2025, 6:36 PM","6/11/2025, 12:00 AM","6/11/2025, 12:00 AM",10,170,170,SURFACE,DOOR,TBB(T.P),PART-LOAD,2690.46,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,3304,SITARGANJ-UTTRAKHAND,0,"27/10/2025, 11:51 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,SIKAR- RAJASTHAN,1719,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - KUCHAMAN CITY,126512,"1/11/2025, 12:00 AM","31/10/2025, 11:20 AM","3/11/2025, 10:39 AM","2/11/2025, 12:00 AM","8/11/2025, 12:00 AM",8,136,136,SURFACE,DOOR,TBB(T.P),PART-LOAD,2361.69,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1719,SIKAR- RAJASTHAN,0,"27/10/2025, 11:51 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,NEEMRANA-RAJASTHAN,1711,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - BEHROR ALWAR,115198,"1/11/2025, 12:00 AM","29/10/2025, 6:57 AM","30/10/2025, 9:23 AM","30/10/2025, 12:00 AM","31/10/2025, 12:00 AM",4,68,68,SURFACE,DOOR,TBB(T.P),PART-LOAD,941.63,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1721,KESHWANA RAJASTHAN,0,"27/10/2025, 11:51 PM",,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - KHANYAR,112601,"1/11/2025, 12:00 AM","3/11/2025, 10:27 AM","5/11/2025, 10:38 AM","5/11/2025, 12:00 AM","1/12/2025, 12:00 AM",1,17,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,488.53,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"27/10/2025, 11:51 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,AJMER-RAJASTHAN,1708,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED KISHANGARH AJMER,108424,"1/11/2025, 12:00 AM","31/10/2025, 4:07 PM","1/11/2025, 2:24 PM","1/11/2025, 12:00 AM","4/11/2025, 12:00 AM",16,272,272,SURFACE,DOOR,TBB(T.P),PART-LOAD,3714.82,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1708,AJMER-RAJASTHAN,0,"27/10/2025, 11:51 PM",,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,SHRI GANGANAGAR RAJASTHAN,1715,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - HANUMANGARH,108597,"1/11/2025, 12:00 AM","31/10/2025, 8:07 PM","1/11/2025, 8:08 PM","1/11/2025, 12:00 AM","3/11/2025, 12:00 AM",40,680,680,SURFACE,DOOR,TBB(T.P),PART-LOAD,7797.47,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1715,SHRI GANGANAGAR RAJASTHAN,0,"27/10/2025, 11:51 PM",,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,34609,"1/11/2025, 12:00 AM","31/10/2025, 1:17 PM","5/11/2025, 9:54 AM","5/11/2025, 12:00 AM","6/11/2025, 12:00 AM",8,73,73,SURFACE,DOOR,TBB(T.P),PART-LOAD,990.56,N,N,,Oct,Y,N,Delivered,Consignee refused to take Dly,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1905,JAMMU-JAMMU  KASHMIR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - KHANYAR,112601,"1/11/2025, 12:00 AM","3/11/2025, 10:27 AM","5/11/2025, 10:38 AM","5/11/2025, 12:00 AM","1/12/2025, 12:00 AM",3,27,27,SURFACE,DOOR,TBB(T.P),PART-LOAD,582.94,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,58,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,SOUTH-II,KERALA,COCHIN-KERLA,3003,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,108376,"3/11/2025, 12:00 AM","2/11/2025, 5:30 PM","3/11/2025, 10:32 AM","3/11/2025, 12:00 AM","5/11/2025, 12:00 AM",4,41,41,SURFACE,DOOR,TBB(T.P),PART-LOAD,947.6,N,N,,Oct,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,7,0,7,BRIJESH(19048),19048,56,3003,COCHIN-KERLA,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,SOUTH-I,ANDHRA PRADESH,RAJAMUNDRY-TELANGANA,1616,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,106701,"2/11/2025, 12:00 AM","3/11/2025, 9:47 PM","4/11/2025, 4:02 PM","4/11/2025, 12:00 AM","8/11/2025, 12:00 AM",2,15,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,532.89,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,1616,RAJAMUNDRY-TELANGANA,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,N.EAST,ASSAM,DIBRUGARH-ASSAM,825,839324,REDTAPE LIMITED  UNNAO ,Redtape limited,250783,"4/11/2025, 12:00 AM","7/11/2025, 6:47 PM","9/11/2025, 12:22 PM","9/11/2025, 12:00 AM","19/11/2025, 12:00 AM",2,17,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,1423.63,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,8,0,8,BRIJESH(19048),19048,55,825,DIBRUGARH-ASSAM,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,SASARAM BIHAR,4013,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - ARRAH BHOJPUR,132950,"2/11/2025, 12:00 AM","31/10/2025, 6:27 PM","7/11/2025, 7:26 PM","7/11/2025, 12:00 AM","11/11/2025, 12:00 AM",2,14,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,1258.88,N,N,,Oct,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4002,PATNA - BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,PATNA - BIHAR,4002,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITE,128774,"2/11/2025, 12:00 AM","31/10/2025, 6:27 PM","15/11/2025, 2:09 PM","15/11/2025, 12:00 AM","22/11/2025, 12:00 AM",2,15,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,509.89,N,N,,Oct,Y,N,Delivered,MISSING INVOICE,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,3421,BEGUSARAI - BIHAR,0,"27/10/2025, 11:09 PM",,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,BHAGALPUR-BIHAR,4008,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,796123,"2/11/2025, 12:00 AM","2/11/2025, 11:17 AM","2/11/2025, 6:18 PM","2/11/2025, 12:00 AM","6/11/2025, 12:00 AM",2,13,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,511.1,N,N,,Oct,N,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4008,BHAGALPUR-BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,MUZAFFARPUR-BIHAR,4111,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,115810,"2/11/2025, 12:00 AM","2/11/2025, 6:37 AM","5/11/2025, 12:48 PM","5/11/2025, 12:00 AM","30/11/2025, 12:00 AM",2,15,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,509.89,N,N,,Oct,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4111,MUZAFFARPUR-BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,PATNA - BIHAR,4002,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,203535,"2/11/2025, 12:00 AM","31/10/2025, 6:27 PM","1/11/2025, 1:04 PM","1/11/2025, 12:00 AM","8/11/2025, 12:00 AM",3,23,23,SURFACE,DOOR,TBB(T.P),PART-LOAD,1300.52,N,N,,Oct,Y,N,Delivered,ODA Delivery,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4002,PATNA - BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"27/10/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,BIHAR,PATNA - BIHAR,4002,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - BEUR PATNA,108568,"2/11/2025, 12:00 AM","31/10/2025, 6:27 PM","8/11/2025, 12:10 PM","8/11/2025, 12:00 AM","10/11/2025, 12:00 AM",2,14,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,512.09,N,N,,Oct,Y,N,Delivered,Political / Local Band / Disturbance,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,57,4002,PATNA - BIHAR,0,"27/10/2025, 11:09 PM",REG,"30/10/2025, 12:00 AM"
